ActorId,NameData,NameOrig,NameOrigFull,NameOrigFullEng,NameChange,NewName,NewNameFullMotherTongue,NewNameFullEng,Org,ConflictId,DyadId,PrimaryParty,OSID,OSCoalition,OSCoalitionID,NSID,NSCoalition,NSCoalitionID,Splinter,NamePrev,ActorIdPrev,SplitTemp,NameSplitTemp,ActorIdSplitTemp,Alliance,NameAlliance,ActorIdAlliance,JoinGroup,GroupName,ActorIdGroup,Location,GWNOLoc,Region,Version
842,Provisional Council of the Chechen Republic,Provisional Council of the Chechen Republic,Provisional Council of the Chechen Republic,Provisional Council of the Chechen Republic,0,,,,1,,,0,,0,,5421,0,,0,,,0,,,0,,,0,,,Russia (Soviet Union),365,1,23.1
843,Republic of Georgia,Republic of Georgia,Sakartvelo,Republic of Georgia,0,,,,1,,,0,,0,,5422,0,,0,,,0,,,0,,,0,,,Russia (Soviet Union),365,1,23.1
844,PLOTE,PLOTE,People's Liberation Organisation of Tamil Eelam,People's Liberation Organisation of Tamil Eelam,0,,,,1,,,1,,0,,5457,0,,1,LTTE,320,0,,,0,,,0,,,Sri Lanka,780,3,23.1
845,Republic of Bosnia-Herzegovina,Republic of Bosnia-Herzegovina,Republika Bosna i Hercegovina,Republic of Bosnia-Herzegovina,0,,,,1,,,0,,0,,5481,0,,0,,,0,,,0,,,0,,,Serbia (Yugoslavia),345,1,23.1
846,"SAO Eastern Slavonia, Baranja and Western Symria","SAO Eastern Slavonia, Baranja and Western Symria","Srpska autonomna oblast Slavonija, Baranja i Zapadni Srem","Serbian Autonomous Oblast of Eastern Slavonia, Baranja and Western Symria",0,,,,1,,,0,,0,,5482,0,,0,,,0,,,1,Serbian Republic of Krajina,340,0,,,Serbia (Yugoslavia),345,1,23.1
847,SAO Krajina,SAO Krajina,Srpska autonomna oblast Krajina,Serbian Autonomous Oblast of Krajina,0,,,,1,,,0,,0,,5483,0,,0,,,0,,,1,Serbian Republic of Krajina,340,0,,,Serbia (Yugoslavia),345,1,23.1
848,Forces of Jing Caludtiag,Forces of Jing Caludtiag,Forces of Jing Caludtiag,Forces of Jing Caludtiag,0,,,,1,,,0,,0,,5485,0,,0,,,0,,,0,,,0,,,Philippines,840,3,23.1
849,Forces of Randy Karon,Forces of Randy Karon,Forces of Randy Karon,Forces of Randy Karon,0,,,,1,,,0,,0,,5485,0,,0,,,0,,,0,,,0,,,Philippines,840,3,23.1
850,Supporters of Jean-Bertrand Aristide,Supporters of Jean-Bertrand Aristide,Supporters of Jean-Bertrand Aristide,Supporters of Jean-Bertrand Aristide,0,,,,2,,,0,,0,,5508,0,,0,,,0,,,0,,,0,,,Haiti,41,5,23.1
851,Supporters of Roger Lafontant,Supporters of Roger Lafontant,Supporters of Roger Lafontant,Supporters of Roger Lafontant,0,,,,2,,,0,,0,,5508,0,,0,,,0,,,0,,,0,,,Haiti,41,5,23.1
852,Meskhetian Turk,Meskhetian Turk,Meskhetian Turk,Meskhetian Turk,0,,,,3,,,0,,0,,5509,0,,0,,,0,,,0,,,0,,,Russia (Soviet Union),365,1,23.1
853,Uzbek,Uzbek,Uzbek,Uzbek,0,,,,3,,,0,,0,,"5509, 5510",0,,0,,,0,,,0,,,0,,,"Russia (Soviet Union), Kyrgyzstan","365, 703","1, 3",23.1
854,Kyrgyz,Kyrgyz,Kyrgyz,Kyrgyz,0,,,,3,,,0,,0,,5510,0,,0,,,0,,,0,,,0,,,"Russia (Soviet Union), Kyrgyzstan","365, 703","1, 3",23.1
856,Taleban - Ali Dad faction,Taleban - Ali Dad faction,n/a,Taleban - Ali Dad faction,0,,,,1,,,0,,0,,5511,0,,0,,,1,Taleban,303,0,,,0,,,Afghanistan,700,3,23.1
857,Taleban - Mola Khel faction,Taleban - Mola Khel faction,n/a,Taleban - Mola Khel faction,0,,,,1,,,0,,0,,5511,0,,0,,,1,Taleban,303,0,,,0,,,Afghanistan,700,3,23.1
858,Hindus (India),Hindus (India),Hindus (India),Hindus (India),0,,,,3,,,0,,0,,5512,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
859,Muslims (India),Muslims (India),Muslims (India),Muslims (India),0,,,,3,,,0,,0,,5512,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
860,Christians (Indonesia),Christians (Indonesia),Christians (Indonesia),Christians (Indonesia),0,,,,3,,,0,,0,,5513,0,,0,,,0,,,0,,,0,,,Indonesia,850,3,23.1
861,Muslims (Indonesia),Muslims (Indonesia),Muslims (Indonesia),Muslims (Indonesia),0,,,,3,,,0,,0,,5513,0,,0,,,0,,,0,,,0,,,Indonesia,850,3,23.1
872,Christians (Philippines),Christians (Philippines),Christians (Philippines),Christians (Philippines),0,,,,3,,,0,,0,,5515,0,,0,,,0,,,0,,,0,,,Philippines,840,3,23.1
873,Muslims (Philippines),Muslims (Philippines),Muslims (Philippines),Muslims (Philippines),0,,,,3,,,0,,0,,5515,0,,0,,,0,,,0,,,0,,,Philippines,840,3,23.1
874,Supporters of UNP,Supporters of UNP,Supporters of Eksath Jathika Pakshaya,Supporters of United National Party,0,,,,2,,,0,,0,,5516,0,,0,,,0,,,0,,,0,,,Sri Lanka,780,3,23.1
875,Supporters of PA,Supporters of PA,Supporters of People's Alliance,Supporters of People's Alliance,0,,,,2,,,0,,0,,5516,0,,0,,,0,,,0,,,0,,,Sri Lanka,780,3,23.1
876,Santo Domingo Teojomulco,Santo Domingo Teojomulco,Santo Domingo Teojomulco,Santo Domingo Teojomulco,0,,,,3,,,0,,0,,5517,0,,0,,,0,,,0,,,0,,,Mexico,70,5,23.1
877,Santiago Xochiltepec,Santiago Xochiltepec,Santiago Xochiltepec,Santiago Xochiltepec,0,,,,3,,,0,,0,,5517,0,,0,,,0,,,0,,,0,,,Mexico,70,5,23.1
878,Paite,Paite,Paite,Paite,0,,,,3,,,0,,0,,5518,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
879,PSP,PSP,al-hizb al-taqadummi al-ishtiraki,Progressive Socialist Party,0,,,,1,,,0,,0,,"5521, 5249",0,,0,,,0,,,0,,,0,,,Lebanon,660,2,23.1
880,MNDAA,MNDAA,n/a,Myanmar National Democratic Alliance Army ,0,,,,1,439,906,1,,0,,,0,,1,CPB,182,0,,,0,,,0,,,Myanmar (Burma),775,3,23.1
881,AQAP,AQAP,Tanzim al-Qa'idah fi Jazirat al-'Arab,al-Qaida in the Arabian Peninsula,0,,,,1,230,459,1,,0,,"5545, 14596, 15782",0,,0,,,0,,,0,,,0,,,"Yemen (North Yemen), United States of America","678, 2","2, 5",23.1
882,Ampatuan militia,Ampatuan militia,Ampatuan militia,Ampatuan militia,0,,,,1,,,0,1081,0,,,0,,0,,,0,,,0,,,0,,,Philippines,840,3,23.1
883,DHD,DHD,Dima Halam Daogah,Dima Halam Daogah,0,,,,1,,,1,1082,0,,,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
884,KRA,KRA,Kuki Revolutionary Army,Kuki Revolutionary Army,0,,,,1,,,1,1083,0,,,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
885,HPC,HPC,Hmar People's Convention,Hmar People's Convention,0,,,,1,,,1,1084,0,,,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
886,AAH,AAH,Asa'ib Ahl al-Haqq,The League of the Righteous,0,,,,1,,,0,1085,0,,,0,,1,al-Mahdi Army,5659,0,,,0,,,0,,,Iraq,645,2,23.1
887,Lashkar of Orakzai tribe,Lashkar of Orakzai tribe,Lashkar of Orakzai tribe,Army of Orakzai tribe,0,,,,1,,,0,,0,,5522,0,,0,,,0,,,0,,,0,,,Pakistan,770,3,23.1
888,Forces of Turkestan Bhittani,Forces of Turkestan Bhittani,Forces of Turkestan Bhittani,Forces of Turkestan Bhittani,0,,,,1,,,0,,0,,5523,0,,0,,,0,,,0,,,0,,,Pakistan,770,3,23.1
889,LNUP,LNUP,n/a,Lahu National Unity Party,0,,,,1,440,907,1,,0,,,0,,0,,,0,,,0,,,0,,,Myanmar (Burma),775,3,23.1
890,KNUP,KNU,n/a,Karen National Union ,1,KNUP,,Karen National United Party,1,221,427,1,,0,,,0,,0,,,0,,,0,,,1,KNU,180,Myanmar (Burma),775,3,23.1
891,Xawaadle clan (Hawiye),Xawaadle clan (Hawiye),Xawaadle clan (Hawiye),Xawaadle clan (Hawiye),0,,,,3,,,0,,0,,"5434, 5436, 5175",0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
892,Andani,Andani,Andani,Andani,0,,,,3,,,0,,0,,5176,0,,0,,,0,,,0,,,0,,,Ghana,452,4,23.1
893,Supporters of ACN,Supporters of AC,Supporters of Action Congress,Supporters of Action Congress,1,Supporters of ACN,,Supporters of Action Congress of Nigeria,2,,,0,,0,,5177,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
894,Ahlu Sunna Waljamaca,Ahlu Sunna Waljamaca,Ahlu Sunna Waljamaca,Ahlu Sunna Waljamaca,0,,,,1,,,0,,0,,"5183, 5557",0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
895,Bangadi Militia,Bangadi Militia,Bangadi Militia,Bangadi Militia,0,,,,1,,,0,,0,,5197,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
896,PARECO,PARECO,Parti des résistants congolais,Coalition of Congolese Patriotic Resistance,0,,,,1,,,0,1086,0,,5210,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
897,Gaadsan subclan of Biimaal clan (Dir),Gaadsan subclan of Biimaal clan (Dir),Gaadsan subclan of Biimaal clan (Dir),Gaadsan subclan of Biimaal clan (Dir),0,,,,3,,,0,,0,,5236,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
898,Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),0,,,,3,,,0,,0,,5236,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
899,Gumuz,Gumuz,Gumuz,Gumuz,0,,,,3,,,0,,0,,"5242, 15995, 16627, 16575, 17055",0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
900,Hol Dinka,Hol Dinka,Hol Dinka,Hol Dinka,0,,,,3,,,0,,0,,5271,0,,0,,,0,,,0,,,0,,,Sudan,625,4,23.1
901,Luo,Luo,Luo,Luo,0,,,,3,,,0,,0,,"5275, 5374",1,3816,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
902,MDF,MDF,Moorland Defence Forces,Moorland Defence Forces,0,,,,1,,,0,,0,,5286,0,,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
903,GIA - El Ahd Battalion,GIA - El Ahd Battalion,Groupe islamique armée - El Ahd Battalion,Armed Islamic Group - Covenant Battalion,0,,,,1,,,0,,0,,5327,0,,0,,,1,GIA,538,0,,,0,,,Algeria,615,4,23.1
904,GIA - El Forkane,GIA - El Forkane,Groupe islamique armée - El Forkane Battalion,Armed Islamic Group - Holy Quran Battalion,0,,,,1,,,0,,0,,5328,0,,0,,,1,GIA,538,0,,,0,,,Algeria,615,4,23.1
905,Bafanji,Bafanji,Bafanji,Bafanji,0,,,,3,,,0,,0,,5333,0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
906,Balikumbat ,Balikumbat ,Balikumbat ,Balikumbat ,0,,,,3,,,0,,0,,5333,0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
907,Banya,Banya,Banya,Banya,0,,,,3,,,0,,0,,5334,0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
909,Kotoko,Kotoko,Kotoko,Kotoko,0,,,,3,,,0,,0,,5335,0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
910,Choa Arab,Choa Arab,Choa Arab,Choa Arab,0,,,,3,,,0,,0,,"5335, 16843",0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
911,Oulad Rachid,Oulad Rachid,Oulad Rachid,Oulad Rachid,0,,,,3,,,0,,0,,5337,0,,0,,,0,,,0,,,0,,,Chad,483,4,23.1
912,Khozam  ,Khozam  ,Khozam  ,Khozam  ,0,,,,3,,,0,,0,,5337,0,,0,,,0,,,0,,,0,,,Chad,483,4,23.1
913,MPA - SOC,MPA - SOC,Mouvement populaire anjouanais - Said Omar Chamassi faction,Anjouan People’s Movement - Said Omar Chamassi faction,0,,,,1,,,0,,0,,5341,0,,1,MPA/Republic of Anjouan,544,0,,,0,,,0,,,Comoros,581,4,23.1
914,Hunde,Hunde,Bahunde,Hunde,0,,,,3,,,0,,0,,"5344, 5345",1,3860,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
915,Hutu,Hutu,Hutu,Hutu,0,,,,3,,,0,,0,,"9878, 5344, 14287",0,,0,,,0,,,0,,,0,,,"Rwanda, DR Congo (Zaire), Burundi","517, 490, 516",4,23.1
916,Amhara,Amhara,Amhara,Amhara,0,,,,3,,,0,,0,,"5349, 15819, 15995, 16529, 16575, 16627, 17055",1,"7836, 7880, 7942, 8326",0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
917,Arbore,Arbore,Arbore,Arbore,0,,,,3,,,0,,0,,5350,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
918,Degodia,Degodia,Degodia,Degodia,0,,,,3,,,0,,0,,"5351, 5563",0,,0,,,0,,,0,,,0,,,"Ethiopia, Kenya","530, 501",4,23.1
919,Derashe,Derashe,Derashe,Derashe,0,,,,3,,,0,,0,,"5354, 5217",0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
920,Zeyle,Zeyle,Zeyle,Zeyle,0,,,,3,,,0,,0,,5354,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
921,Gedeo,Gedeo,Gedeo,Gedeo,0,,,,3,,,0,,0,,5355,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
922,Rer Liban subclan of Habr Awal (Issaq),Rer Liban subclan of Habr Awal (Issaq),Rer Liban subclan of Habr Awal (Issaq),Rer Liban subclan of Habr Awal (Issaq),0,,,,3,,,0,,0,,5356,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
923,Rer Samatar subclan of Habr Awal (Issaq),Rer Samatar subclan of Habr Awal (Issaq),Rer Samatar subclan of Habr Awal (Issaq),Rer Samatar subclan of Habr Awal (Issaq),0,,,,3,,,0,,0,,5356,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
924,Ajuran,Ajuran,Ajuran,Ajuran,0,,,,3,,,0,,0,,5371,0,,0,,,0,,,0,,,0,,,"Ethiopia, Kenya","530, 501",4,23.1
925,Samburu,Samburu,Samburu,Samburu,0,,,,3,,,0,,0,,"5536, 5540, 5372, 5535, 5380",1,3814,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
926,Kikuyu,Kikuyu,Kikuyu,Kikuyu,0,,,,3,,,0,,0,,"5266, 5376, 5275",0,,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
927,Kisii,Kisii,Kisii,Kisii,0,,,,3,,,0,,0,,"5375, 5267, 5374",1,3816,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
928,Luhya,Luhya,Luhya,Luhya,0,,,,3,,,0,,0,,5373,0,,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
929,Marakwet,Marakwet,Marakwet,Marakwet,0,,,,3,,,0,,0,,5377,0,,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
930,Nandi,Nandi,Nandi,Nandi,0,,,,3,,,0,,0,,5378,0,,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
931,Orma,Orma,Orma,Orma,0,,,,3,,,0,,0,,"5648, 5379",1,3815,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
933,Pokomo,Pokomo,Pokomo,Pokomo,0,,,,3,,,0,,0,,"5379, 5648",0,,0,,,0,,,0,,,0,,,Kenya,501,4,23.1
934,FPLA,FPLA,Front Populaire de Libération de l'Azawad,Popular Liberation Front of Azawad,0,,,,1,372,10054,1,,0,,5390,1,3820,1,MPA,521,0,,,0,,,0,,,Mali,432,4,23.1
937,Tuareg,Tuareg,Tuareg,Tuareg,0,,,,3,,,0,,0,,"5391, 14787",0,,0,,,0,,,0,,,0,,,"Niger, Mali, Libya","436, 432, 620",4,23.1
938,Naparama,Naparama,Naparama,Naparama,0,,,,1,,,0,,0,,5393,0,,0,,,0,,,0,,,0,,,Mozambique,541,4,23.1
939,Adoni,Adoni,Adoni,Adoni,0,,,,3,,,0,,0,,5396,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
940,Azara,Azara,Azara,Azara,0,,,,3,,,0,,0,,5397,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
941,Efik,Efik,Efik,Efik,0,,,,3,,,0,,0,,"5398, 12467",0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
942,Ibibio,Ibibio,Ibibio,Ibibio,0,,,,3,,,0,,0,,5398,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
943,Wurukum ,Wurukum ,Wurukum ,Wurukum ,0,,,,3,,,0,,0,,5399,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
945,Ninzam,Ninzam,Ninzam,Ninzam,0,,,,3,,,0,,0,,5401,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
946,Ife,Ife,Ife,Ife,0,,,,3,,,0,,0,,5402,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
947,Modakeke,Modakeke,Modakeke,Modakeke,0,,,,3,,,0,,0,,5402,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
948,Ilaje,Ilaje,Ilaje,Ilaje,0,,,,3,,,0,,0,,5403,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
949,Urhobo,Urhobo,Urhobo,Urhobo,0,,,,3,,,0,,0,,"5404, 5506, 5414",1,3795,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
950,Jukun,Jukun,Jukun,Jukun,0,,,,3,,,0,,0,,"5405, 12154, 14009",0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
951,Karimjo,Karimjo,Karimjo,Karimjo,0,,,,3,,,0,,0,,5406,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
952,Kwala,Kwala,Kwala,Kwala,0,,,,3,,,0,,0,,5407,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
954,Ndoki,Ndoki,Ndoki,Ndoki,0,,,,3,,,0,,0,,5409,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
955,Eleme,Eleme,Eleme,Eleme,0,,,,3,,,0,,0,,5410,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
956,Umuleri,Umuleri,Umuleri,Umuleri,0,,,,3,,,0,,0,,5413,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
957,Aguleri,Aguleri,Aguleri,Aguleri,0,,,,3,,,0,,0,,5413,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
958,Abdalle subclan of Habar Awal clan (Isaaq),Abdalle subclan of Habar Awal clan (Isaaq),Abdalle subclan of Habar Awal clan (Isaaq),Abdalle subclan of Habar Awal clan (Isaaq),0,,,,3,,,0,,0,,5423,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
959,Aidagalla subclan of Habar Garhadjis clan (Isaaq),Aidagalla subclan of Habar Garhadjis clan (Isaaq),Aidagalla subclan of Habar Garhadjis clan (Isaaq),Aidagalla subclan of Habar Garhadjis clan (Isaaq),0,,,,3,,,0,,0,,5423,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
960,Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye),Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye),Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye),Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5424,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
961,Eli-Agon-Yar subclan of Abgal clan (Hawiye),Eli-Agon-Yar subclan of Abgal clan (Hawiye),Eli-Agon-Yar subclan of Abgal clan (Hawiye),Eli-Agon-Yar subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5424,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
962,Abdulleh-Galmaha subclan of Abgal clan (Hawiye),Abdulleh-Galmaha subclan of Abgal clan (Hawiye),Abdulleh-Galmaha subclan of Abgal clan (Hawiye),Abdulleh-Galmaha subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5425,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
963,Kabaloh subclan of Abgal clan (Hawiye),Kabaloh subclan of Abgal clan (Hawiye),Kabaloh subclan of Abgal clan (Hawiye),Kabaloh subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5425,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
964,Galgalo,Galgalo,Galgalo,Galgalo,0,,,,3,,,0,,0,,5426,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
965,Forces of Omar Jess,Forces of Omar Jess,Forces of Omar Jess,Forces of Omar Jess,0,,,,1,,,0,,0,,"5542, 5427",0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
966,Ayr subclan of Habar Gidir clan (Hawiye),Ayr subclan of Habar Gidir clan (Hawiye),Ayr subclan of Habar Gidir clan (Hawiye),Ayr subclan of Habar Gidir clan (Hawiye),0,,,,3,,,0,,0,,5428,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
967,Eli-Omar subclan of Abgal clan (Hawiye),Eli-Omar subclan of Abgal clan (Hawiye),Eli-Omar subclan of Abgal clan (Hawiye),Eli-Omar subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5429,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
968,Abdalle-Aroneh subclan of Abgal clan (Hawiye),Abdalle-Aroneh subclan of Abgal clan (Hawiye),Abdalle-Aroneh subclan of Abgal clan (Hawiye),Abdalle-Aroneh subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5429,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
969,Forces of Abdirizak Bihi,Forces of Abdirizak Bihi,Forces of Abdirizak Bihi,Forces of Abdirizak Bihi,0,,,,1,,,0,,0,,5430,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
970,Forces of Ahmed Sheikh Buraleh,Forces of Ahmed Sheikh Buraleh,Forces of Ahmed Sheikh Buraleh,Forces of Ahmed Sheikh Buraleh,0,,,,1,,,0,,0,,5430,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
971,Forces of Hussein Ali Ahmed,Forces of Hussein Ali Ahmed,Forces of Hussein Ali Ahmed,Forces of Hussein Ali Ahmed,0,,,,1,,,0,,0,,5431,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
972,Forces of Abdurahman Ahmed Ali 'Tur',Forces of Abdurahman Ahmed Ali 'Tur',Forces of Abdurahman Ahmed Ali 'Tur',Forces of Abdurahman Ahmed Ali 'Tur',0,,,,1,,,0,,0,,5432,0,,0,,,0,,,0,,,0,,,"Somalia, Djibouti","520, 522",4,23.1
973,SNF - MSAB ,SNF - MSAB ,Somali National Front - Mohamed Sheikh Ali Buraleh faction,Somali National Front - Mohamed Sheikh Ali Buraleh faction,0,,,,1,,,0,,0,,5439,0,,1,SNF ,1035,0,,,0,,,0,,,Somalia,520,4,23.1
974,SPM/SNA ,SPM/SNA ,Somali Patriotic Movement/Somali National Alliance,Somali Patriotic Movement/Somali National Alliance,0,,,,1,,,0,1087,0,,5440,0,,1,SPM,501,0,,,0,,,0,,,Somalia,520,4,23.1
975,DSA ,DSA ,Digil Salvation Army,Digil Salvation Army,0,,,,1,,,0,,0,,5442,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
976,USC/SNA - OA ,USC/SNA - OA ,United Somali Congress/Somali National Alliance - Osman Atto faction,United Somali Congress/Somali National Alliance - Osman Atto faction,0,,,,1,,,0,,0,,5445,0,,1,USC/SNA,503,0,,,0,,,0,,,Somalia,520,4,23.1
977,USC-PM ,USC-PM ,United Somali Congress-Peace Movement,United Somali Congress-Peace Movement,0,,,,1,,,0,,0,,5446,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
978,ANC - 'Greens' ,ANC - 'Greens' ,African National Congress - 'Greens' faction,African National Congress - 'Greens' faction,0,,,,1,,,1,,0,,5447,0,,1,ANC,513,0,,,0,,,1,IFP,1117,South Africa,560,4,23.1
979,ANC - 'Reds' ,ANC - 'Reds' ,African National Congress - 'Reds' faction,African National Congress - 'Reds' faction,0,,,,1,,,0,,0,,5447,0,,0,,,1,ANC,513,0,,,0,,,South Africa,560,4,23.1
980,Supporters of AZAPO ,Supporters of AZAPO ,Supporters of Azanian People's Organization,Supporters of Azanian People's Organization,0,,,,2,,,0,,0,,5448,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
981,Codeta,Codeta,Cape Organization for a Democratic Taxi Association,Cape Organization for a Democratic Taxi Association,0,,,,1,,,0,,0,,5449,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
982,CATA ,CATA ,Cape Amalgamated Taxi Association,Cape Amalgamated Taxi Association,0,,,,1,,,0,,0,,5449,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
983,Supporters of UDF ,Supporters of UDF ,Supporters of United Democratic Front,Supporters of United Democratic Front,0,,,,2,,,0,,0,,5451,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
984,Mangweni clan,Mangweni clan,Mangweni clan,Mangweni clan,0,,,,3,,,0,,0,,5452,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
985,Mgodini clan,Mgodini clan,Mgodini clan,Mgodini clan,0,,,,3,,,0,,0,,5452,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
986,Supporters of UDM ,Supporters of UDM ,Supporters of United Democratic Movement,Supporters of United Democratic Movement,0,,,,2,,,0,,0,,5453,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
987,Uwusa ,Uwusa ,United Workers' Union of South Africa,United Workers' Union of South Africa,0,,,,1,,,0,,0,,5454,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
988,NUM ,NUM ,National Union of Mineworkers,National Union of Mineworkers,0,,,,1,,,0,,0,,5454,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
989,Webta ,Webta ,Western Cape Black Taxi Association,Western Cape Black Taxi Association,0,,,,1,,,0,,0,,5455,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
990,Lagunya ,Lagunya ,"Langa, Guguletu and Nyanga Taxi Association","Langa, Guguletu and Nyanga Taxi Association",0,,,,1,,,0,,0,,5455,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
991,Awlad Omran clan (Misseriya),Awlad Omran clan (Misseriya),Awlad Omran clan (Misseriya),Awlad Omran clan (Misseriya),0,,,,3,,,0,,0,,"5458, 14957",0,,0,,,0,,,0,,,0,,,Sudan,625,4,23.1
992,Jikany Nuer,Jikany Nuer,Jikany Nuer,Jikany Nuer,0,,,,3,,,0,,0,,5461,0,,0,,,0,,,0,,,0,,,"Sudan, South Sudan","625, 626",4,23.1
993,Masalit ,Masalit ,Masalit ,Masalit ,0,,,,3,,,0,,0,,"5462, 14591, 15074, 10278, 16525",0,,0,,,0,,,0,,,0,,,"Sudan, Chad","625, 483",4,23.1
994,Salamat Baggara,Salamat Baggara,Salamat Baggara,Salamat Baggara,0,,,,3,,,0,,0,,"10318, 12400, 14563, 5464",1,3832,0,,,0,,,0,,,0,,,Sudan,625,4,23.1
