conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
245,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1954,1,0,1,1953-04-30,3,1953-04-30,3,0,,,220,,,,616,4,23.1
246,Algeria,Government of France,33,,FLN ,403,,1,Algeria,1954,1,0,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1955,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1955,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1955,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1955,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1955,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1955,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
241,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,1955,2,1,1,1952-10-22,2,1952-10-22,2,0,,,200,,,,501,4,23.1
244,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1955,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,23.1
245,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1955,1,0,1,1953-04-30,3,1953-04-30,3,0,,,220,,,,616,4,23.1
246,Algeria,Government of France,33,,"FLN , MNA","403, 404",,1,Algeria,1955,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
247,Argentina,Government of Argentina,26,,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)","1113, 736",,2,,1955,1,0,3,1955-06-16,1,1955-06-16,1,1,1955-09-19,,160,,,,160,5,23.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1955,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1955,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1956,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1956,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1956,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1956,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1956,1,1,1,1948-06-19,1,1948-06-19,1,0,,,200,"900, 920",,,820,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1956,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
236,China,Government of China,135,,Tibet,213,,1,Tibet,1956,2,1,3,1950-10-07,1,1956-05-31,5,1,1956-12-31,,710,,,,710,3,23.1
241,Kenya,Government of United Kingdom,28,,Mau Mau,400,,1,Kenya,1956,2,1,1,1952-10-22,2,1952-10-22,2,1,1956-12-31,,200,,,,501,4,23.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1956,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,23.1
244,Morocco,Government of France,33,,Istiqlal,401,,1,Morocco,1956,1,0,1,1953-11-07,1,1953-11-07,1,1,1956-03-02,,220,,,,600,4,23.1
245,Tunisia,Government of France,33,,National Liberation Army,402,,1,Tunisia,1956,1,0,1,1953-04-30,3,1953-04-30,3,1,1956-03-20,,220,,,,616,4,23.1
246,Algeria,Government of France,33,,"FLN , MNA","403, 404",,1,Algeria,1956,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1956,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1956,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
250,"Hungary, Russia (Soviet Union)",Government of Hungary,40,,Government of Russia (Soviet Union),57,,2,,1956,2,1,2,1956-10-23,1,1956-10-23,1,1,1956-11-14,,310,,365,,"310, 365",1,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1956,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,23.1
252,"Egypt, France, Israel, United Kingdom",Government of Egypt,117,,"Government of France, Government of Israel, Government of United Kingdom","33, 121, 28",,1,Suez,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,,651,,"220,  666,  200",,"200, 220, 651, 666","1, 2",23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1957,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1957,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,"APLP, Mujahid Party","1050, 1065",,1,Arakan,1957,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1957,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
229,Malaysia,Government of United Kingdom,28,"Government of Australia, Government of New Zealand",CPM,196,,1,Malaya,1957,1,1,1,1948-06-19,1,1948-06-19,1,1,1957-08-31,,200,"900, 920",,,820,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1957,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1957,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,23.1
246,Algeria,Government of France,33,,"FLN , MNA","403, 404",,1,Algeria,1957,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1957,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1957,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1957,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,23.1
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,Karenni,1957,1,0,3,1957-12-31,6,1957-12-31,6,1,1957-12-31,,775,,,,775,3,23.1
254,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1957,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,23.1
255,"Honduras, Nicaragua",Government of Honduras,12,,Government of Nicaragua,14,,1,Common Border,1957,1,0,2,1957-05-01,1,1957-05-01,1,1,1957-05-07,,91,,93,,"91, 93",5,23.1
256,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,Morocco/Mauritania,1957,1,0,1,1957-01-12,2,1957-01-12,2,0,,,220,230,,,"435, 600",4,23.1
257,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,Morocco/Spanish territories,1957,1,0,1,1957-11-23,2,1957-11-23,2,0,,,230,220,,,"435, 600",4,23.1
258,Oman,Government of Oman,129,Government of United Kingdom,State of Oman/Free Oman,226,,1,Oman,1957,1,0,4,1957-07-31,3,1957-07-31,3,1,1957-08-26,,698,200,,,698,2,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1958,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1958,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1958,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,MPF,189,,1,Mon,1958,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
232,"China, Taiwan",Government of China,135,,Government of Taiwan,137,Government of United States of America,3,Taiwan strait,1958,2,1,2,1949-10-31,3,1958-12-31,5,1,1958-12-31,,710,,713,2,"710, 713",3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1958,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
242,Cuba,Government of Cuba,5,,M-26-7,734,,2,,1958,2,1,3,1953-07-26,1,1956-12-05,1,1,1958-12-31,,40,,,,40,5,23.1
243,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1958,2,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,23.1
246,Algeria,Government of France,33,,FLN ,403,,1,Algeria,1958,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1958,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1958,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1958,1,1,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,23.1
254,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1958,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,23.1
256,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,Morocco/Mauritania,1958,1,0,1,1957-01-12,2,1957-01-12,2,1,1958-06-30,,220,230,,,"435, 600",4,23.1
257,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,Morocco/Spanish territories,1958,1,0,1,1957-11-23,2,1957-11-23,2,1,1958-06-30,,230,220,,,"435, 600",4,23.1
259,Iraq,Government of Iraq,116,,Military faction (free Officers Movement),227,,2,,1958,1,0,3,1958-07-14,1,1958-07-14,1,0,,,645,,,,645,2,23.1
260,Lebanon,Government of Lebanon,119,,Independent Nasserite Movement,236,,2,,1958,2,1,3,1958-05-15,2,1958-05-15,2,1,1958-07-31,,660,,,,660,2,23.1
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,,1958,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"200, 900, 920",,,820,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1959,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1959,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1959,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1959,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1959,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
236,China,Government of China,135,,Tibet,213,,1,Tibet,1959,2,1,3,1950-10-07,1,1959-03-10,1,1,1959-04-23,,710,,,,710,3,23.1
243,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1959,2,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,23.1
246,Algeria,Government of France,33,,FLN ,403,,1,Algeria,1959,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,Cyprus,1959,1,0,1,1955-06-02,1,1955-06-02,1,1,1959-02-19,,200,,,,352,1,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1959,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1959,1,1,3,1955-07-20,2,1956-12-31,5,1,1959-12-31,,750,,,,750,3,23.1
254,Cameroon,Government of France,33,,UPC,564,,1,Cameroon,1959,1,0,1,1957-09-30,3,1957-09-30,3,1,1959-12-31,,220,,,,471,4,23.1
259,Iraq,Government of Iraq,116,,Military faction (forces of Abdul Wahab al-Shawaf),228,,2,,1959,1,0,3,1958-07-14,1,1958-07-14,1,1,1959-03-10,,645,,,,645,2,23.1
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,,1959,1,0,4,1957-12-31,5,1958-12-31,5,0,,,820,"200, 900, 920",,,820,3,23.1
262,Laos,Government of Laos,149,,Pathet Lao,244,,2,,1959,2,1,3,1959-11-12,1,1959-11-12,1,0,,,812,,,,812,3,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,NSH,247,,1,Shan,1959,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1960,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1960,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1960,1,0,3,1948-01-31,4,1948-01-31,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1960,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1960,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
243,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1960,1,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,23.1
246,Algeria,Government of France,33,,FLN ,403,,1,Algeria,1960,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1960,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,,1960,1,0,4,1957-12-31,5,1958-12-31,5,1,1960-07-31,,820,"200, 900, 920",,,820,3,23.1
262,Laos,Government of Laos,149,Government of Thailand,"Neutralists, Pathet Lao","244, 245",,2,,1960,2,1,4,1959-11-12,1,1959-11-12,1,0,,,812,800,,,812,3,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSIA,248,,1,Shan,1960,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,23.1
266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1,South Kasai,1960,1,0,3,1960-08-31,2,1960-08-31,2,0,,,490,,,,490,4,23.1
267,Ethiopia,Government of Ethiopia,97,,Military faction (forces of Mengistu Neway),408,,2,,1960,1,0,3,1960-12-17,2,1960-12-17,2,1,1960-12-17,,530,,,,530,4,23.1
269,Nepal,Government of Nepal,146,,NC,257,,2,,1960,1,0,3,1960-02-29,4,1960-02-29,4,0,,,790,,,,790,3,23.1
353,Cameroon,Government of Cameroon,83,Government of France,UPC,564,,2,,1960,2,1,4,1960-01-31,4,1960-01-31,4,0,,,471,220,,,471,4,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1961,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1961,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,,Mujahid Party,1065,,1,Arakan,1961,1,0,3,1948-01-31,4,1948-01-31,4,1,1961-11-15,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1961,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1961,2,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1961,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
242,Cuba,Government of Cuba,5,,Cuban Revolutionary Council,735,Government of United States of America,2,,1961,1,1,4,1953-07-26,1,1961-04-17,2,1,1961-04-20,,40,,,2,40,5,23.1
243,Indonesia,Government of Indonesia,155,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1961,2,1,3,1953-12-31,5,1958-04-17,2,1,1961-12-31,,850,,,,850,3,23.1
246,Algeria,Government of France,33,,FLN ,403,,1,Algeria,1961,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,23.1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,South Vietnam,1961,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1961,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,23.1
262,Laos,Government of Laos,149,Government of Thailand,Pathet Lao,244,,2,,1961,2,1,4,1959-11-12,1,1959-11-12,1,1,1961-04-26,,812,800,,,812,3,23.1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,Angola,1961,2,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSIA,248,,1,Shan,1961,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,23.1
265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,State of Katanga,406,,1,Katanga,1961,1,0,3,1961-10-27,1,1961-11-12,3,0,,,490,,,,490,4,23.1
266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1,South Kasai,1961,1,0,3,1960-08-31,2,1960-08-31,2,0,,,490,,,,490,4,23.1
269,Nepal,Government of Nepal,146,,NC,257,,2,,1961,1,0,3,1960-02-29,4,1960-02-29,4,0,,,790,,,,790,3,23.1
270,France,Government of France,33,,OAS,259,,2,,1961,2,1,3,1961-04-22,1,1961-04-22,1,0,,,220,,,,220,1,23.1
271,Iraq,Government of Iraq,116,,KDP,260,,1,Kurdistan,1961,2,1,3,1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,23.1
272,"France, Tunisia",Government of France,33,,Government of Tunisia,110,,1,Bizerte,1961,2,1,2,1961-07-20,1,1961-07-20,1,1,1961-07-22,,220,,616,,"220, 616","1, 4",23.1
353,Cameroon,Government of Cameroon,83,,UPC,564,,2,,1961,1,1,3,1960-01-31,4,1960-01-31,4,1,1961-12-31,,471,,,,471,4,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1962,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1962,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1962,1,0,3,1948-12-31,3,1949-02-28,3,0,,,775,,,,775,3,23.1
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1962,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1962,2,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1962,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
246,Algeria,Government of France,33,,FLN ,403,,1,Algeria,1962,1,1,1,1954-11-01,1,1954-11-29,2,1,1962-03-19,,220,,,,615,4,23.1
249,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,South Vietnam,1962,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1962,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,23.1
263,Angola,Government of Portugal,36,,FNLA,566,,1,Angola,1962,2,1,1,1961-02-04,1,1961-02-04,1,0,,,235,,,,540,4,23.1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SNUF,249,,1,Shan,1962,1,0,3,1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,23.1
265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,State of Katanga,406,,1,Katanga,1962,1,0,3,1961-10-27,1,1961-11-12,3,1,1962-12-28,,490,,,,490,4,23.1
266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1,South Kasai,1962,1,0,3,1960-08-31,2,1960-08-31,2,1,1962-12-31,,490,,,,490,4,23.1
269,Nepal,Government of Nepal,146,,NC,257,,2,,1962,1,0,3,1960-02-29,4,1960-02-29,4,1,1962-12-31,,790,,,,790,3,23.1
270,France,Government of France,33,,OAS,259,,2,,1962,2,1,3,1961-04-22,1,1961-04-22,1,1,1962-06-30,,220,,,,220,1,23.1
271,Iraq,Government of Iraq,116,,KDP,260,,1,Kurdistan,1962,2,1,3,1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,23.1
273,Brunei,Government of United Kingdom,28,,North Kalimantan Liberation Army,263,,1,North Borneo,1962,1,0,1,1962-12-08,1,1962-12-08,1,1,1962-12-31,,200,,,,835,3,23.1
274,"China, India",Government of China,135,,Government of India,141,,1,"Aksai Chin, Arunachal Pradesh",1962,2,1,2,1959-08-31,3,1962-11-21,5,1,1962-11-21,,710,,750,,"710, 750",3,23.1
276,"Indonesia, Netherlands",Government of Indonesia,155,,Government of Netherlands,30,,1,West New Guinea,1962,1,0,2,1962-01-15,1,1962-01-15,1,1,1962-09-21,,850,,210,,"210, 850","1, 3",23.1
277,Venezuela,Government of Venezuela,18,,Military faction (navy),740,,2,,1962,1,0,3,1962-06-03,2,1962-06-03,2,1,1962-12-31,,101,,,,101,5,23.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1963,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,23.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1963,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,23.1
224,Myanmar (Burma),Government of Myanmar (Burma),144,,NMSP,190,,1,Mon,1963,1,0,3,1948-12-31,3,1949-02-28,3,1,1963-12-31,,775,,,,775,3,23.1
230,Yemen (North Yemen),Government of Yemen (North Yemen),123,Government of Egypt,Royalists,198,,2,,1963,2,1,4,1948-03-15,1,1962-10-31,3,0,,,678,651,,,678,2,23.1
231,Myanmar (Burma),Government of Myanmar (Burma),144,,KIO,201,,1,Kachin,1963,2,1,3,1949-12-31,6,1961-02-28,4,0,,,775,,,,775,3,23.1
233,Guatemala,Government of Guatemala,11,,FAR I,728,,2,,1963,1,0,3,1949-07-18,1,1963-07-31,3,1,1963-12-31,,90,,,,90,5,23.1
234,Israel,Government of Israel,121,,Palestinian insurgents,202,,1,Palestine,1963,1,1,3,1948-05-15,1,1949-12-31,5,0,,,666,,,,666,2,23.1
247,Argentina,Government of Argentina,26,,Military faction (colorados),737,,2,,1963,1,0,3,1955-06-16,1,1963-04-02,1,1,1963-09-22,,160,,,,160,5,23.1
249,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,South Vietnam,1963,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,23.1
251,India,Government of India,141,,NNC,222,,1,Nagaland,1963,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,23.1
