Entity,Code,Year,Annual CO₂ emissions (per capita)
Antigua and Barbuda,ATG,2015,5.3356457
Antigua and Barbuda,ATG,2016,5.4206567
Antigua and Barbuda,ATG,2017,5.387467
Antigua and Barbuda,ATG,2018,5.437388
Antigua and Barbuda,ATG,2019,5.408881
Antigua and Barbuda,ATG,2020,4.5909553
Antigua and Barbuda,ATG,2021,5.027352
Argentina,ARG,1887,0.354299
Argentina,ARG,1888,0.2818575
Argentina,ARG,1889,0.5382404
Argentina,ARG,1890,0.4070106
Argentina,ARG,1891,0.26974142
Argentina,ARG,1892,0.38552898
Argentina,ARG,1893,0.41848138
Argentina,ARG,1894,0.51958233
Argentina,ARG,1895,0.5712011
Argentina,ARG,1896,0.5625957
Argentina,ARG,1897,0.49163094
Argentina,ARG,1898,0.5369009
Argentina,ARG,1899,0.64536524
Argentina,ARG,1900,0.4418614
Argentina,ARG,1901,0.51313335
Argentina,ARG,1902,0.5586943
Argentina,ARG,1903,0.54724133
Argentina,ARG,1904,0.69920176
Argentina,ARG,1905,0.70662194
Argentina,ARG,1906,1.0688235
Argentina,ARG,1907,1.0294871
Argentina,ARG,1908,1.2076936
Argentina,ARG,1909,0.9086951
Argentina,ARG,1910,1.3198675
Argentina,ARG,1911,1.4295611
Argentina,ARG,1912,1.3249954
Argentina,ARG,1913,1.3820473
Argentina,ARG,1914,1.1512779
Argentina,ARG,1915,0.89772624
Argentina,ARG,1916,0.628643
Argentina,ARG,1917,0.27412286
Argentina,ARG,1918,0.30175075
Argentina,ARG,1919,0.4343018
Argentina,ARG,1920,0.66811925
Argentina,ARG,1921,0.6108181
Argentina,ARG,1922,0.78188896
Argentina,ARG,1923,0.878486
Argentina,ARG,1924,1.1068493
Argentina,ARG,1925,1.1020316
Argentina,ARG,1926,1.0721388
Argentina,ARG,1927,1.2364868
Argentina,ARG,1928,1.1436077
Argentina,ARG,1929,1.147441
Argentina,ARG,1930,1.0887401
Argentina,ARG,1931,1.0712938
Argentina,ARG,1932,1.0712923
Argentina,ARG,1933,1.0633178
Argentina,ARG,1934,1.1244355
Argentina,ARG,1935,1.086132
Argentina,ARG,1936,1.151087
Argentina,ARG,1937,1.2521453
Argentina,ARG,1938,1.2036715
Argentina,ARG,1939,1.2569175
Argentina,ARG,1940,1.1268421
Argentina,ARG,1941,0.9720639
Argentina,ARG,1942,0.922407
Argentina,ARG,1943,0.94508845
Argentina,ARG,1944,0.91897327
Argentina,ARG,1945,0.88312054
Argentina,ARG,1946,0.86872613
Argentina,ARG,1947,0.9028329
Argentina,ARG,1948,1.0613021
Argentina,ARG,1949,0.9200045
Argentina,ARG,1950,1.7582345
Argentina,ARG,1951,2.014618
Argentina,ARG,1952,2.0399806
Argentina,ARG,1953,1.9483852
Argentina,ARG,1954,2.0006456
Argentina,ARG,1955,2.11543
Argentina,ARG,1956,2.327585
Argentina,ARG,1957,2.4585977
Argentina,ARG,1958,2.2438035
Argentina,ARG,1959,2.444442
Argentina,ARG,1960,2.3963196
Argentina,ARG,1961,2.4721992
Argentina,ARG,1962,2.5518172
Argentina,ARG,1963,2.3419125
Argentina,ARG,1964,2.5644364
Argentina,ARG,1965,2.6664438
Argentina,ARG,1966,2.815352
Argentina,ARG,1967,2.8771782
Argentina,ARG,1968,2.9857347
Argentina,ARG,1969,3.2911031
Argentina,ARG,1970,3.4663708
Argentina,ARG,1971,3.667828
Argentina,ARG,1972,3.659347
Argentina,ARG,1973,3.7559495
Argentina,ARG,1974,3.751731
Argentina,ARG,1975,3.665458
Argentina,ARG,1976,3.7922616
Argentina,ARG,1977,3.7698274
Argentina,ARG,1978,3.77793
Argentina,ARG,1979,4.0101604
Argentina,ARG,1980,3.8771694
Argentina,ARG,1981,3.581481
Argentina,ARG,1982,3.5733747
Argentina,ARG,1983,3.57907
Argentina,ARG,1984,3.5683763
Argentina,ARG,1985,3.3192985
Argentina,ARG,1986,3.38721
Argentina,ARG,1987,3.6800604
Argentina,ARG,1988,3.830954
Argentina,ARG,1989,3.6380713
Argentina,ARG,1990,3.434042
Argentina,ARG,1991,3.5494041
Argentina,ARG,1992,3.6114626
Argentina,ARG,1993,3.4612706
Argentina,ARG,1994,3.5440307
Argentina,ARG,1995,3.6560533
Argentina,ARG,1996,3.8079824
Argentina,ARG,1997,3.8430197
Argentina,ARG,1998,3.8487327
Argentina,ARG,1999,4.018361
Argentina,ARG,2000,3.8401778
Argentina,ARG,2001,3.5752983
Argentina,ARG,2002,3.2834175
Argentina,ARG,2003,3.5171752
Argentina,ARG,2004,4.0612435
Argentina,ARG,2005,4.1318693
Argentina,ARG,2006,4.4230723
Argentina,ARG,2007,4.3696775
Argentina,ARG,2008,4.670683
Argentina,ARG,2009,4.398478
Argentina,ARG,2010,4.5433717
Argentina,ARG,2011,4.5826206
Argentina,ARG,2012,4.559746
Argentina,ARG,2013,4.471467
Argentina,ARG,2014,4.3993144
Argentina,ARG,2015,4.4326596
Argentina,ARG,2016,4.3491664
Argentina,ARG,2017,4.242436
Argentina,ARG,2018,4.0663075
Argentina,ARG,2019,3.9894862
Argentina,ARG,2020,3.7583838
Argentina,ARG,2021,4.117966
Armenia,ARM,1830,0.00008832011
Armenia,ARM,1831,0.00010720834
Armenia,ARM,1832,0.000069376845
Armenia,ARM,1833,0.00008593262
Armenia,ARM,1850,0.00046166775
Armenia,ARM,1855,0.0013364782
Armenia,ARM,1858,0.0018260301
Armenia,ARM,1859,0.0019192299
Armenia,ARM,1860,0.0025119476
Armenia,ARM,1861,0.0031617072
Armenia,ARM,1862,0.002826426
Armenia,ARM,1863,0.0029325227
Armenia,ARM,1864,0.0032578132
Armenia,ARM,1865,0.0030853327
Armenia,ARM,1866,0.009659407
Armenia,ARM,1867,0.010983518
Armenia,ARM,1868,0.009054157
Armenia,ARM,1869,0.012169399
Armenia,ARM,1870,0.013084735
Armenia,ARM,1871,0.01750235
Armenia,ARM,1872,0.01780199
Armenia,ARM,1873,0.01655564
Armenia,ARM,1874,0.01990963
Armenia,ARM,1875,0.022705643
Armenia,ARM,1876,0.027930278
Armenia,ARM,1877,0.028242094
Armenia,ARM,1878,0.036568936
Armenia,ARM,1879,0.037177656
Armenia,ARM,1880,0.043211933
Armenia,ARM,1881,0.045095503
Armenia,ARM,1882,0.04706251
Armenia,ARM,1883,0.053072657
Armenia,ARM,1884,0.05338876
Armenia,ARM,1885,0.057617683
Armenia,ARM,1886,0.05854966
Armenia,ARM,1887,0.06138523
Armenia,ARM,1888,0.063441336
Armenia,ARM,1889,0.06788347
Armenia,ARM,1890,0.0761686
Armenia,ARM,1891,0.08309319
Armenia,ARM,1892,0.087145746
Armenia,ARM,1893,0.10120426
Armenia,ARM,1894,0.102127984
Armenia,ARM,1895,0.116267584
Armenia,ARM,1896,0.117269956
Armenia,ARM,1897,0.13434063
Armenia,ARM,1898,0.14928177
Armenia,ARM,1899,0.17158552
Armenia,ARM,1900,0.19258434
Armenia,ARM,1901,0.19589667
Armenia,ARM,1902,0.18746261
Armenia,ARM,1903,0.18168665
Armenia,ARM,1904,0.20028132
Armenia,ARM,1905,0.17713119
Armenia,ARM,1906,0.20017907
Armenia,ARM,1907,0.22215575
Armenia,ARM,1908,0.22146147
Armenia,ARM,1909,0.23162732
Armenia,ARM,1910,0.22506617
Armenia,ARM,1911,0.23119666
Armenia,ARM,1912,0.25948402
Armenia,ARM,1913,0.27928856
Armenia,ARM,1914,0.24974479
Armenia,ARM,1915,0.2271226
Armenia,ARM,1916,0.23984545
Armenia,ARM,1917,0.21870449
Armenia,ARM,1918,0.08642732
Armenia,ARM,1919,0.073150866
Armenia,ARM,1920,0.06609787
Armenia,ARM,1921,0.07103057
Armenia,ARM,1922,0.085838236
Armenia,ARM,1923,0.09395884
Armenia,ARM,1924,0.110924765
Armenia,ARM,1925,0.10848623
Armenia,ARM,1926,0.15575585
Armenia,ARM,1927,0.1918856
Armenia,ARM,1928,0.20874092
Armenia,ARM,1929,0.22280027
Armenia,ARM,1930,0.30149606
Armenia,ARM,1931,0.35922444
Armenia,ARM,1932,0.40045422
Armenia,ARM,1933,0.4441225
Armenia,ARM,1934,0.53179204
Armenia,ARM,1935,0.5955669
Armenia,ARM,1936,0.6755403
Armenia,ARM,1937,0.68526524
Armenia,ARM,1938,0.71677816
Armenia,ARM,1939,0.71900535
Armenia,ARM,1940,0.8542454
Armenia,ARM,1941,0.7436214
Armenia,ARM,1942,0.40431115
Armenia,ARM,1943,0.41812554
Armenia,ARM,1944,0.600846
Armenia,ARM,1945,0.62756217
Armenia,ARM,1946,0.69690645
Armenia,ARM,1947,0.83060986
Armenia,ARM,1948,0.8741148
Armenia,ARM,1949,0.9795121
Armenia,ARM,1950,1.069915
Armenia,ARM,1951,1.1265945
Armenia,ARM,1952,1.1723801
Armenia,ARM,1953,1.2041839
Armenia,ARM,1954,1.2747605
Armenia,ARM,1955,1.4007598
Armenia,ARM,1956,1.4880892
Armenia,ARM,1957,1.5747701
Armenia,ARM,1958,1.6246917
Armenia,ARM,1959,1.6492141
Armenia,ARM,1960,1.6580112
Armenia,ARM,1961,1.6533175
Armenia,ARM,1962,1.6800793
Armenia,ARM,1963,1.7469565
Armenia,ARM,1964,1.8043189
Armenia,ARM,1965,1.8609217
Armenia,ARM,1966,1.9133911
Armenia,ARM,1967,1.9515815
Armenia,ARM,1968,1.9584359
Armenia,ARM,1969,1.9919002
Armenia,ARM,1970,2.0465708
Armenia,ARM,1971,2.128296
Armenia,ARM,1972,2.1936157
Armenia,ARM,1973,2.239768
Armenia,ARM,1974,2.2773378
Armenia,ARM,1975,2.3430552
Armenia,ARM,1976,2.3788693
Armenia,ARM,1977,2.4033504
Armenia,ARM,1978,2.4280505
Armenia,ARM,1979,2.4015794
Armenia,ARM,1980,2.4652953
Armenia,ARM,1981,2.397409
Armenia,ARM,1982,2.4170024
Armenia,ARM,1983,2.4256988
Armenia,ARM,1984,2.4233484
Armenia,ARM,1985,2.58857
Armenia,ARM,1986,2.4459393
Armenia,ARM,1987,2.4368818
Armenia,ARM,1988,2.7611473
Armenia,ARM,1989,2.7306354
Armenia,ARM,1990,2.5150595
Armenia,ARM,1991,2.0101414
Armenia,ARM,1992,1.6401857
Armenia,ARM,1993,0.74480265
Armenia,ARM,1994,0.8042594
Armenia,ARM,1995,1.0332227
Armenia,ARM,1996,0.7867585
Armenia,ARM,1997,0.9993324
Armenia,ARM,1998,1.0483443
Armenia,ARM,1999,0.9511864
Armenia,ARM,2000,1.101903
Armenia,ARM,2001,1.1275281
Armenia,ARM,2002,0.99090284
Armenia,ARM,2003,1.1204411
Armenia,ARM,2004,1.2040119
Armenia,ARM,2005,1.4361025
Armenia,ARM,2006,1.4543548
Armenia,ARM,2007,1.6975813
Armenia,ARM,2008,1.8685873
Armenia,ARM,2009,1.4719603
Armenia,ARM,2010,1.4434226
Armenia,ARM,2011,1.6964511
Armenia,ARM,2012,1.9723431
Armenia,ARM,2013,1.9077103
Armenia,ARM,2014,1.9391817
Armenia,ARM,2015,1.8999954
Armenia,ARM,2016,1.8155274
Armenia,ARM,2017,1.9425985
Armenia,ARM,2018,2.0538187
Armenia,ARM,2019,2.2279305
Armenia,ARM,2020,2.2920723
Armenia,ARM,2021,2.4385939
Aruba,ABW,1930,9.935253
Aruba,ABW,1940,4.949143
Aruba,ABW,1950,10.551265
Aruba,ABW,1951,16.045557
Aruba,ABW,1952,8.927166
Aruba,ABW,1953,9.9636
Aruba,ABW,1954,19.450703
Aruba,ABW,1955,15.538263
Aruba,ABW,1956,19.413446
Aruba,ABW,1957,12.8187065
Aruba,ABW,1958,10.867533
Aruba,ABW,1959,13.556667
Aruba,ABW,1960,11.323357
Aruba,ABW,1961,11.563455
Aruba,ABW,1962,12.503166
Aruba,ABW,1963,11.811664
Aruba,ABW,1964,11.345516
Aruba,ABW,1965,10.073923
Aruba,ABW,1966,9.340438
Aruba,ABW,1967,11.460129
Aruba,ABW,1968,10.666364
Aruba,ABW,1969,13.992367
Aruba,ABW,1970,15.70976
Aruba,ABW,1971,13.739478
Aruba,ABW,1972,13.311984
Aruba,ABW,1973,14.6405945
Aruba,ABW,1974,13.1238985
Aruba,ABW,1975,9.39784
Aruba,ABW,1976,19.916145
Aruba,ABW,1977,10.355505
Aruba,ABW,1978,8.781013
Aruba,ABW,1979,9.17164
Aruba,ABW,1980,9.398992
Aruba,ABW,1981,8.902912
Aruba,ABW,1982,9.875782
Aruba,ABW,1983,5.0308514
Aruba,ABW,1984,12.465213
Aruba,ABW,1985,14.521452
Aruba,ABW,1986,2.7804863
Aruba,ABW,1987,6.9343343
Aruba,ABW,1988,9.507862
Aruba,ABW,1989,10.036492
Aruba,ABW,1990,7.4133935
Aruba,ABW,1991,7.8268685
Aruba,ABW,1992,7.671386
Aruba,ABW,1993,8.960787
Aruba,ABW,1994,8.825372
Aruba,ABW,1995,9.175451
Aruba,ABW,1996,9.133246
Aruba,ABW,1997,9.263826
Aruba,ABW,1998,9.554673
Aruba,ABW,1999,9.32058
Aruba,ABW,2000,26.683304
Aruba,ABW,2001,26.540186
Aruba,ABW,2002,26.542625
Aruba,ABW,2003,27.624346
Aruba,ABW,2004,27.963486
Aruba,ABW,2005,28.770708
Aruba,ABW,2006,28.393595
Aruba,ABW,2007,29.146358
Aruba,ABW,2008,27.104464
Aruba,ABW,2009,26.476603
Aruba,ABW,2010,24.973354
Aruba,ABW,2011,24.666824
Aruba,ABW,2012,13.202827
Aruba,ABW,2013,8.368467
Aruba,ABW,2014,8.416729
Aruba,ABW,2015,8.60927
Aruba,ABW,2016,8.418571
Aruba,ABW,2017,8.443037
Aruba,ABW,2018,8.22827
Aruba,ABW,2019,8.569915
Aruba,ABW,2020,7.3074665
Aruba,ABW,2021,8.054269
Asia,,1750,0
Asia,,1760,0
Asia,,1770,0
Asia,,1780,0
Asia,,1790,0
Asia,,1800,0
Asia,,1801,0
Asia,,1802,0
Asia,,1803,0
Asia,,1804,0
Asia,,1805,0
Asia,,1806,0
Asia,,1807,0
Asia,,1808,0
Asia,,1809,0
Asia,,1810,0
Asia,,1811,0
Asia,,1812,0
Asia,,1813,0
Asia,,1814,0
Asia,,1815,0
Asia,,1816,0
Asia,,1817,0
Asia,,1818,0
Asia,,1819,0
Asia,,1820,0
Asia,,1821,0
Asia,,1822,0
Asia,,1823,0
Asia,,1824,0
Asia,,1825,0
Asia,,1826,0
Asia,,1827,0
Asia,,1828,0
Asia,,1829,0
Asia,,1830,0.0000029980936
Asia,,1831,0.0000035857934
Asia,,1832,0.0000023818081
Asia,,1833,0.00000297166
Asia,,1834,0
Asia,,1835,0
Asia,,1836,0
Asia,,1837,0
Asia,,1838,0
Asia,,1839,0
Asia,,1840,0
Asia,,1841,0
Asia,,1842,0
Asia,,1843,0
Asia,,1844,0
Asia,,1845,0
Asia,,1846,0
Asia,,1847,0
Asia,,1848,0
Asia,,1849,0
Asia,,1850,0.000017816106
Asia,,1851,0
Asia,,1852,0
Asia,,1853,0
Asia,,1854,0
Asia,,1855,0.000054528326
Asia,,1856,0
Asia,,1857,0
Asia,,1858,0.00056256587
Asia,,1859,0.0008665118
Asia,,1860,0.0009020305
Asia,,1861,0.0007519736
Asia,,1862,0.00080431445
Asia,,1863,0.0008838723
Asia,,1864,0.0008586576
Asia,,1865,0.0010254076
Asia,,1866,0.0014889642
Asia,,1867,0.0007861874
Asia,,1868,0.00065130607
Asia,,1869,0.00092268316
Asia,,1870,0.000834509
Asia,,1871,0.0011073408
Asia,,1872,0.0011941137
Asia,,1873,0.001138298
Asia,,1874,0.0019929009
Asia,,1875,0.0032856897
Asia,,1876,0.0034047936
Asia,,1877,0.0034934469
Asia,,1878,0.006576674
Asia,,1879,0.006809591
Asia,,1880,0.007401142
Asia,,1881,0.007556203
Asia,,1882,0.008142413
Asia,,1883,0.0089525115
Asia,,1884,0.009584353
Asia,,1885,0.009932234
Asia,,1886,0.010539354
Asia,,1887,0.012113314
Asia,,1888,0.013390102
Asia,,1889,0.015660623
Asia,,1890,0.017048355
Asia,,1891,0.019338861
Asia,,1892,0.020440556
Asia,,1893,0.022724714
Asia,,1894,0.025202053
Asia,,1895,0.029000595
Asia,,1896,0.030753888
Asia,,1897,0.033287268
Asia,,1898,0.039644964
Asia,,1899,0.0417651
Asia,,1900,0.047269758
Asia,,1901,0.053765904
Asia,,1902,0.05556893
Asia,,1903,0.057965647
Asia,,1904,0.064702965
Asia,,1905,0.065372705
Asia,,1906,0.07239815
Asia,,1907,0.09939398
Asia,,1908,0.10758767
Asia,,1909,0.11004837
Asia,,1910,0.11081292
Asia,,1911,0.11695708
Asia,,1912,0.11809602
Asia,,1913,0.13445722
Asia,,1914,0.1388302
Asia,,1915,0.1318154
Asia,,1916,0.14352679
Asia,,1917,0.15397179
Asia,,1918,0.15737793
Asia,,1919,0.17177899
Asia,,1920,0.1629067
Asia,,1921,0.1583598
Asia,,1922,0.16588612
Asia,,1923,0.18099898
Asia,,1924,0.1923914
Asia,,1925,0.19293736
Asia,,1926,0.19452561
Asia,,1927,0.20893495
Asia,,1928,0.21757364
Asia,,1929,0.22445714
Asia,,1930,0.22212373
Asia,,1931,0.21213742
Asia,,1932,0.21006621
Asia,,1933,0.22811006
Asia,,1934,0.25586084
Asia,,1935,0.2757139
Asia,,1936,0.29445708
Asia,,1937,0.30826026
Asia,,1938,0.3122068
Asia,,1939,0.32802597
Asia,,1940,0.36619028
Asia,,1941,0.36860648
Asia,,1942,0.34250322
Asia,,1943,0.33517924
Asia,,1944,0.33387816
Asia,,1945,0.2474133
Asia,,1946,0.23675264
Asia,,1947,0.2836943
Asia,,1948,0.28461003
Asia,,1949,0.33674556
Asia,,1950,0.3446918
Asia,,1951,0.3238428
Asia,,1952,0.35183012
Asia,,1953,0.36855492
Asia,,1954,0.39516136
Asia,,1955,0.44035488
Asia,,1956,0.47818193
Asia,,1957,0.526195
Asia,,1958,0.6938968
Asia,,1959,0.8214566
Asia,,1960,0.9055097
Asia,,1961,0.8075422
Asia,,1962,0.7623896
Asia,,1963,0.7875083
Asia,,1964,0.81248456
Asia,,1965,0.86742115
Asia,,1966,0.9222836
Asia,,1967,0.91494733
Asia,,1968,0.9866393
Asia,,1969,1.0932534
Asia,,1970,1.2569807
Asia,,1971,1.3439043
Asia,,1972,1.3895794
Asia,,1973,1.4594389
Asia,,1974,1.4535428
Asia,,1975,1.4932135
Asia,,1976,1.5563831
Asia,,1977,1.625149
Asia,,1978,1.6665032
Asia,,1979,1.7026414
Asia,,1980,1.6680802
Asia,,1981,1.6256815
Asia,,1982,1.6477603
Asia,,1983,1.680262
Asia,,1984,1.7437999
Asia,,1985,1.8099183
Asia,,1986,1.8504806
Asia,,1987,1.8926547
Asia,,1988,2.0051982
Asia,,1989,2.035261
Asia,,1990,2.0592098
Asia,,1991,2.2681482
Asia,,1992,2.182953
Asia,,1993,2.246513
Asia,,1994,2.3084388
Asia,,1995,2.366076
Asia,,1996,2.4254918
Asia,,1997,2.423294
Asia,,1998,2.3159568
Asia,,1999,2.4097207
Asia,,2000,2.4900038
Asia,,2001,2.5006745
Asia,,2002,2.6108491
Asia,,2003,2.8309495
Asia,,2004,2.9715598
Asia,,2005,3.1476016
Asia,,2006,3.3191297
Asia,,2007,3.4544744
Asia,,2008,3.5946805
Asia,,2009,3.684339
Asia,,2010,3.9186177
Asia,,2011,4.158906
Asia,,2012,4.2775507
Asia,,2013,4.2886057
Asia,,2014,4.321491
Asia,,2015,4.3081627
Asia,,2016,4.286941
Asia,,2017,4.3631473
Asia,,2018,4.4538226
Asia,,2019,4.5150557
Asia,,2020,4.4369206
Asia,,2021,4.6212344
Asia (excl. China and India),,1750,0
Asia (excl. China and India),,1760,0
Asia (excl. China and India),,1770,0
Asia (excl. China and India),,1780,0
Asia (excl. China and India),,1790,0
Asia (excl. China and India),,1800,0
Asia (excl. China and India),,1801,0
Asia (excl. China and India),,1802,0
Asia (excl. China and India),,1803,0
Asia (excl. China and India),,1804,0
Asia (excl. China and India),,1805,0
Asia (excl. China and India),,1806,0
Asia (excl. China and India),,1807,0
Asia (excl. China and India),,1808,0
Asia (excl. China and India),,1809,0
Asia (excl. China and India),,1810,0
Asia (excl. China and India),,1811,0
Asia (excl. China and India),,1812,0
Asia (excl. China and India),,1813,0
Asia (excl. China and India),,1814,0
Asia (excl. China and India),,1815,0
Asia (excl. China and India),,1816,0
Asia (excl. China and India),,1817,0
Asia (excl. China and India),,1818,0
Asia (excl. China and India),,1819,0
Asia (excl. China and India),,1820,0
Asia (excl. China and India),,1821,0
Asia (excl. China and India),,1822,0
Asia (excl. China and India),,1823,0
Asia (excl. China and India),,1824,0
Asia (excl. China and India),,1825,0
Asia (excl. China and India),,1826,0
Asia (excl. China and India),,1827,0
Asia (excl. China and India),,1828,0
Asia (excl. China and India),,1829,0
Asia (excl. China and India),,1830,0.000014299813
Asia (excl. China and India),,1831,0.00001709825
Asia (excl. China and India),,1832,0.000011346625
Asia (excl. China and India),,1833,0.000014134002
Asia (excl. China and India),,1834,0
Asia (excl. China and India),,1835,0
Asia (excl. China and India),,1836,0
Asia (excl. China and India),,1837,0
Asia (excl. China and India),,1838,0
Asia (excl. China and India),,1839,0
Asia (excl. China and India),,1840,0
Asia (excl. China and India),,1841,0
Asia (excl. China and India),,1842,0
Asia (excl. China and India),,1843,0
Asia (excl. China and India),,1844,0
Asia (excl. China and India),,1845,0
Asia (excl. China and India),,1846,0
Asia (excl. China and India),,1847,0
Asia (excl. China and India),,1848,0
Asia (excl. China and India),,1849,0
Asia (excl. China and India),,1850,0.000081735045
Asia (excl. China and India),,1851,0
Asia (excl. China and India),,1852,0
Asia (excl. China and India),,1853,0
Asia (excl. China and India),,1854,0
Asia (excl. China and India),,1855,0.00024171731
Asia (excl. China and India),,1856,0
Asia (excl. China and India),,1857,0
Asia (excl. China and India),,1858,0.00033401928
Asia (excl. China and India),,1859,0.00035227957
Asia (excl. China and India),,1860,0.00046261266
Asia (excl. China and India),,1861,0.0005843623
Asia (excl. China and India),,1862,0.0005238581
Asia (excl. China and India),,1863,0.0005450232
Asia (excl. China and India),,1864,0.0006073048
Asia (excl. China and India),,1865,0.0013438986
Asia (excl. China and India),,1866,0.0028697269
Asia (excl. China and India),,1867,0.003208484
Asia (excl. China and India),,1868,0.0026409284
Asia (excl. China and India),,1869,0.0037199936
Asia (excl. China and India),,1870,0.003347616
Asia (excl. China and India),,1871,0.0044230763
Asia (excl. China and India),,1872,0.004752303
Asia (excl. China and India),,1873,0.004516983
Asia (excl. China and India),,1874,0.007885371
Asia (excl. China and India),,1875,0.012962082
Asia (excl. China and India),,1876,0.013392191
Asia (excl. China and India),,1877,0.013701715
Asia (excl. China and India),,1878,0.01739793
Asia (excl. China and India),,1879,0.018678188
Asia (excl. China and India),,1880,0.020026393
Asia (excl. China and India),,1881,0.020842694
Asia (excl. China and India),,1882,0.02147594
Asia (excl. China and India),,1883,0.023510093
Asia (excl. China and India),,1884,0.02465874
Asia (excl. China and India),,1885,0.027225766
Asia (excl. China and India),,1886,0.028172592
Asia (excl. China and India),,1887,0.03291616
Asia (excl. China and India),,1888,0.036299154
Asia (excl. China and India),,1889,0.042293128
Asia (excl. China and India),,1890,0.045777522
Asia (excl. China and India),,1891,0.05296007
Asia (excl. China and India),,1892,0.055034883
Asia (excl. China and India),,1893,0.062292565
Asia (excl. China and India),,1894,0.07115037
Asia (excl. China and India),,1895,0.07933481
Asia (excl. China and India),,1896,0.08335622
Asia (excl. China and India),,1897,0.08996143
Asia (excl. China and India),,1898,0.10974633
Asia (excl. China and India),,1899,0.113595985
Asia (excl. China and India),,1900,0.12610996
Asia (excl. China and India),,1901,0.1447026
Asia (excl. China and India),,1902,0.14581938
Asia (excl. China and India),,1903,0.15314126
Asia (excl. China and India),,1904,0.17048553
Asia (excl. China and India),,1905,0.17119457
Asia (excl. China and India),,1906,0.18630567
Asia (excl. China and India),,1907,0.20151667
Asia (excl. China and India),,1908,0.20918746
Asia (excl. China and India),,1909,0.21559215
Asia (excl. China and India),,1910,0.21841274
Asia (excl. China and India),,1911,0.23741311
Asia (excl. China and India),,1912,0.25543052
Asia (excl. China and India),,1913,0.2785351
Asia (excl. China and India),,1914,0.2855967
Asia (excl. China and India),,1915,0.2617372
Asia (excl. China and India),,1916,0.2865215
Asia (excl. China and India),,1917,0.31268167
Asia (excl. China and India),,1918,0.30256805
Asia (excl. China and India),,1919,0.33129725
Asia (excl. China and India),,1920,0.32048902
Asia (excl. China and India),,1921,0.30231237
Asia (excl. China and India),,1922,0.32710084
Asia (excl. China and India),,1923,0.35583246
Asia (excl. China and India),,1924,0.38009495
Asia (excl. China and India),,1925,0.39316702
Asia (excl. China and India),,1926,0.40648314
Asia (excl. China and India),,1927,0.44324613
Asia (excl. China and India),,1928,0.47282603
Asia (excl. China and India),,1929,0.4895123
Asia (excl. China and India),,1930,0.476605
Asia (excl. China and India),,1931,0.44757476
Asia (excl. China and India),,1932,0.45383754
Asia (excl. China and India),,1933,0.5055284
Asia (excl. China and India),,1934,0.5638319
Asia (excl. China and India),,1935,0.5975423
Asia (excl. China and India),,1936,0.6541403
Asia (excl. China and India),,1937,0.69995993
Asia (excl. China and India),,1938,0.724392
Asia (excl. China and India),,1939,0.74386847
Asia (excl. China and India),,1940,0.814848
Asia (excl. China and India),,1941,0.75892526
Asia (excl. China and India),,1942,0.6394718
Asia (excl. China and India),,1943,0.6721732
Asia (excl. China and India),,1944,0.67455417
Asia (excl. China and India),,1945,0.5027233
Asia (excl. China and India),,1946,0.51277906
Asia (excl. China and India),,1947,0.6329191
Asia (excl. China and India),,1948,0.6369141
Asia (excl. China and India),,1949,0.7271294
Asia (excl. China and India),,1950,0.7019904
Asia (excl. China and India),,1951,0.5937198
Asia (excl. China and India),,1952,0.6228526
Asia (excl. China and India),,1953,0.66586
Asia (excl. China and India),,1954,0.69182956
Asia (excl. China and India),,1955,0.76437175
Asia (excl. China and India),,1956,0.8320506
Asia (excl. China and India),,1957,0.8920646
Asia (excl. China and India),,1958,0.9081731
Asia (excl. China and India),,1959,0.9450859
Asia (excl. China and India),,1960,1.0492088
Asia (excl. China and India),,1961,1.1442571
Asia (excl. China and India),,1962,1.1925207
Asia (excl. China and India),,1963,1.277102
Asia (excl. China and India),,1964,1.3715934
Asia (excl. China and India),,1965,1.4690746
Asia (excl. China and India),,1966,1.5672327
Asia (excl. China and India),,1967,1.6940018
Asia (excl. China and India),,1968,1.8463253
Asia (excl. China and India),,1969,2.0133483
Asia (excl. China and India),,1970,2.2310054
Asia (excl. China and India),,1971,2.3643694
Asia (excl. China and India),,1972,2.4362156
Asia (excl. China and India),,1973,2.606572
Asia (excl. China and India),,1974,2.5868783
Asia (excl. China and India),,1975,2.5205035
Asia (excl. China and India),,1976,2.6609197
