raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
596,1974,7,47,"Swedish Grand Prix","1974-06-09",\N,"http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
597,1974,8,39,"Dutch Grand Prix","1974-06-23",\N,"http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
598,1974,9,41,"French Grand Prix","1974-07-07",\N,"http://en.wikipedia.org/wiki/1974_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
599,1974,10,38,"British Grand Prix","1974-07-20",\N,"http://en.wikipedia.org/wiki/1974_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
600,1974,11,20,"German Grand Prix","1974-08-04",\N,"http://en.wikipedia.org/wiki/1974_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
601,1974,12,70,"Austrian Grand Prix","1974-08-18",\N,"http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
602,1974,13,14,"Italian Grand Prix","1974-09-08",\N,"http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
603,1974,14,48,"Canadian Grand Prix","1974-09-22",\N,"http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
604,1974,15,46,"United States Grand Prix","1974-10-06",\N,"http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
605,1973,1,25,"Argentine Grand Prix","1973-01-28",\N,"http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
606,1973,2,18,"Brazilian Grand Prix","1973-02-11",\N,"http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
607,1973,3,30,"South African Grand Prix","1973-03-03",\N,"http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
608,1973,4,49,"Spanish Grand Prix","1973-04-29",\N,"http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
609,1973,5,40,"Belgian Grand Prix","1973-05-20",\N,"http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
610,1973,6,6,"Monaco Grand Prix","1973-06-03",\N,"http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
611,1973,7,47,"Swedish Grand Prix","1973-06-17",\N,"http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
612,1973,8,34,"French Grand Prix","1973-07-01",\N,"http://en.wikipedia.org/wiki/1973_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
613,1973,9,9,"British Grand Prix","1973-07-14",\N,"http://en.wikipedia.org/wiki/1973_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
614,1973,10,39,"Dutch Grand Prix","1973-07-29",\N,"http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
615,1973,11,20,"German Grand Prix","1973-08-05",\N,"http://en.wikipedia.org/wiki/1973_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
616,1973,12,70,"Austrian Grand Prix","1973-08-19",\N,"http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
617,1973,13,14,"Italian Grand Prix","1973-09-09",\N,"http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
618,1973,14,48,"Canadian Grand Prix","1973-09-23",\N,"http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
619,1973,15,46,"United States Grand Prix","1973-10-07",\N,"http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
620,1972,1,25,"Argentine Grand Prix","1972-01-23",\N,"http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
621,1972,2,30,"South African Grand Prix","1972-03-04",\N,"http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
622,1972,3,45,"Spanish Grand Prix","1972-05-01",\N,"http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
623,1972,4,6,"Monaco Grand Prix","1972-05-14",\N,"http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
624,1972,5,50,"Belgian Grand Prix","1972-06-04",\N,"http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
625,1972,6,51,"French Grand Prix","1972-07-02",\N,"http://en.wikipedia.org/wiki/1972_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
626,1972,7,38,"British Grand Prix","1972-07-15",\N,"http://en.wikipedia.org/wiki/1972_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
627,1972,8,20,"German Grand Prix","1972-07-30",\N,"http://en.wikipedia.org/wiki/1972_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
628,1972,9,70,"Austrian Grand Prix","1972-08-13",\N,"http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
629,1972,10,14,"Italian Grand Prix","1972-09-10",\N,"http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
630,1972,11,48,"Canadian Grand Prix","1972-09-24",\N,"http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
631,1972,12,46,"United States Grand Prix","1972-10-08",\N,"http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
632,1971,1,30,"South African Grand Prix","1971-03-06",\N,"http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
633,1971,2,49,"Spanish Grand Prix","1971-04-18",\N,"http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
634,1971,3,6,"Monaco Grand Prix","1971-05-23",\N,"http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
635,1971,4,39,"Dutch Grand Prix","1971-06-20",\N,"http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
636,1971,5,34,"French Grand Prix","1971-07-04",\N,"http://en.wikipedia.org/wiki/1971_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
637,1971,6,9,"British Grand Prix","1971-07-17",\N,"http://en.wikipedia.org/wiki/1971_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
638,1971,7,20,"German Grand Prix","1971-08-01",\N,"http://en.wikipedia.org/wiki/1971_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
639,1971,8,70,"Austrian Grand Prix","1971-08-15",\N,"http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
640,1971,9,14,"Italian Grand Prix","1971-09-05",\N,"http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
641,1971,10,48,"Canadian Grand Prix","1971-09-19",\N,"http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
642,1971,11,46,"United States Grand Prix","1971-10-03",\N,"http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
643,1970,1,30,"South African Grand Prix","1970-03-07",\N,"http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
644,1970,2,45,"Spanish Grand Prix","1970-04-19",\N,"http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
645,1970,3,6,"Monaco Grand Prix","1970-05-10",\N,"http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
646,1970,4,13,"Belgian Grand Prix","1970-06-07",\N,"http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
647,1970,5,39,"Dutch Grand Prix","1970-06-21",\N,"http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
648,1970,6,51,"French Grand Prix","1970-07-05",\N,"http://en.wikipedia.org/wiki/1970_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
649,1970,7,38,"British Grand Prix","1970-07-18",\N,"http://en.wikipedia.org/wiki/1970_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
650,1970,8,10,"German Grand Prix","1970-08-02",\N,"http://en.wikipedia.org/wiki/1970_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
651,1970,9,70,"Austrian Grand Prix","1970-08-16",\N,"http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
652,1970,10,14,"Italian Grand Prix","1970-09-06",\N,"http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
653,1970,11,52,"Canadian Grand Prix","1970-09-20",\N,"http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
654,1970,12,46,"United States Grand Prix","1970-10-04",\N,"http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
655,1970,13,32,"Mexican Grand Prix","1970-10-25",\N,"http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
656,1969,1,30,"South African Grand Prix","1969-03-01",\N,"http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
657,1969,2,49,"Spanish Grand Prix","1969-05-04",\N,"http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
658,1969,3,6,"Monaco Grand Prix","1969-05-18",\N,"http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
659,1969,4,39,"Dutch Grand Prix","1969-06-21",\N,"http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
660,1969,5,51,"French Grand Prix","1969-07-06",\N,"http://en.wikipedia.org/wiki/1969_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
661,1969,6,9,"British Grand Prix","1969-07-19",\N,"http://en.wikipedia.org/wiki/1969_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
662,1969,7,20,"German Grand Prix","1969-08-03",\N,"http://en.wikipedia.org/wiki/1969_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
663,1969,8,14,"Italian Grand Prix","1969-09-07",\N,"http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
664,1969,9,48,"Canadian Grand Prix","1969-09-20",\N,"http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
665,1969,10,46,"United States Grand Prix","1969-10-05",\N,"http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
666,1969,11,32,"Mexican Grand Prix","1969-10-19",\N,"http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
667,1968,1,30,"South African Grand Prix","1968-01-01",\N,"http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
668,1968,2,45,"Spanish Grand Prix","1968-05-12",\N,"http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
669,1968,3,6,"Monaco Grand Prix","1968-05-26",\N,"http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
670,1968,4,13,"Belgian Grand Prix","1968-06-09",\N,"http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
671,1968,5,39,"Dutch Grand Prix","1968-06-23",\N,"http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
672,1968,6,53,"French Grand Prix","1968-07-07",\N,"http://en.wikipedia.org/wiki/1968_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
673,1968,7,38,"British Grand Prix","1968-07-20",\N,"http://en.wikipedia.org/wiki/1968_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
674,1968,8,20,"German Grand Prix","1968-08-04",\N,"http://en.wikipedia.org/wiki/1968_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
675,1968,9,14,"Italian Grand Prix","1968-09-08",\N,"http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
676,1968,10,52,"Canadian Grand Prix","1968-09-22",\N,"http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
677,1968,11,46,"United States Grand Prix","1968-10-06",\N,"http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
678,1968,12,32,"Mexican Grand Prix","1968-11-03",\N,"http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
679,1967,1,30,"South African Grand Prix","1967-01-02",\N,"http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
680,1967,2,6,"Monaco Grand Prix","1967-05-07",\N,"http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
681,1967,3,39,"Dutch Grand Prix","1967-06-04",\N,"http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
682,1967,4,13,"Belgian Grand Prix","1967-06-18",\N,"http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
683,1967,5,54,"French Grand Prix","1967-07-02",\N,"http://en.wikipedia.org/wiki/1967_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
684,1967,6,9,"British Grand Prix","1967-07-15",\N,"http://en.wikipedia.org/wiki/1967_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
685,1967,7,20,"German Grand Prix","1967-08-06",\N,"http://en.wikipedia.org/wiki/1967_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
686,1967,8,48,"Canadian Grand Prix","1967-08-27",\N,"http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
687,1967,9,14,"Italian Grand Prix","1967-09-10",\N,"http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
688,1967,10,46,"United States Grand Prix","1967-10-01",\N,"http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
689,1967,11,32,"Mexican Grand Prix","1967-10-22",\N,"http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
690,1966,1,6,"Monaco Grand Prix","1966-05-22",\N,"http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
691,1966,2,13,"Belgian Grand Prix","1966-06-12",\N,"http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
692,1966,3,55,"French Grand Prix","1966-07-03",\N,"http://en.wikipedia.org/wiki/1966_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
693,1966,4,38,"British Grand Prix","1966-07-16",\N,"http://en.wikipedia.org/wiki/1966_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
694,1966,5,39,"Dutch Grand Prix","1966-07-24",\N,"http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
695,1966,6,20,"German Grand Prix","1966-08-07",\N,"http://en.wikipedia.org/wiki/1966_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
696,1966,7,14,"Italian Grand Prix","1966-09-04",\N,"http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
697,1966,8,46,"United States Grand Prix","1966-10-02",\N,"http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
698,1966,9,32,"Mexican Grand Prix","1966-10-23",\N,"http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
699,1965,1,56,"South African Grand Prix","1965-01-01",\N,"http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
700,1965,2,6,"Monaco Grand Prix","1965-05-30",\N,"http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
701,1965,3,13,"Belgian Grand Prix","1965-06-13",\N,"http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
702,1965,4,51,"French Grand Prix","1965-06-27",\N,"http://en.wikipedia.org/wiki/1965_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
703,1965,5,9,"British Grand Prix","1965-07-10",\N,"http://en.wikipedia.org/wiki/1965_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
704,1965,6,39,"Dutch Grand Prix","1965-07-18",\N,"http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
705,1965,7,20,"German Grand Prix","1965-08-01",\N,"http://en.wikipedia.org/wiki/1965_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
706,1965,8,14,"Italian Grand Prix","1965-09-12",\N,"http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
707,1965,9,46,"United States Grand Prix","1965-10-03",\N,"http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
708,1965,10,32,"Mexican Grand Prix","1965-10-24",\N,"http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
709,1964,1,6,"Monaco Grand Prix","1964-05-10",\N,"http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
710,1964,2,39,"Dutch Grand Prix","1964-05-24",\N,"http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
711,1964,3,13,"Belgian Grand Prix","1964-06-14",\N,"http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
712,1964,4,53,"French Grand Prix","1964-06-28",\N,"http://en.wikipedia.org/wiki/1964_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
713,1964,5,38,"British Grand Prix","1964-07-11",\N,"http://en.wikipedia.org/wiki/1964_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
714,1964,6,20,"German Grand Prix","1964-08-02",\N,"http://en.wikipedia.org/wiki/1964_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
715,1964,7,57,"Austrian Grand Prix","1964-08-23",\N,"http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
716,1964,8,14,"Italian Grand Prix","1964-09-06",\N,"http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
717,1964,9,46,"United States Grand Prix","1964-10-04",\N,"http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
718,1964,10,32,"Mexican Grand Prix","1964-10-25",\N,"http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
719,1963,1,6,"Monaco Grand Prix","1963-05-26",\N,"http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
720,1963,2,13,"Belgian Grand Prix","1963-06-09",\N,"http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
721,1963,3,39,"Dutch Grand Prix","1963-06-23",\N,"http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
722,1963,4,55,"French Grand Prix","1963-06-30",\N,"http://en.wikipedia.org/wiki/1963_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
723,1963,5,9,"British Grand Prix","1963-07-20",\N,"http://en.wikipedia.org/wiki/1963_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
724,1963,6,20,"German Grand Prix","1963-08-04",\N,"http://en.wikipedia.org/wiki/1963_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
725,1963,7,14,"Italian Grand Prix","1963-09-08",\N,"http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
726,1963,8,46,"United States Grand Prix","1963-10-06",\N,"http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
727,1963,9,32,"Mexican Grand Prix","1963-10-27",\N,"http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
728,1963,10,56,"South African Grand Prix","1963-12-28",\N,"http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
729,1962,1,39,"Dutch Grand Prix","1962-05-20",\N,"http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
730,1962,2,6,"Monaco Grand Prix","1962-06-03",\N,"http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
731,1962,3,13,"Belgian Grand Prix","1962-06-17",\N,"http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
732,1962,4,53,"French Grand Prix","1962-07-08",\N,"http://en.wikipedia.org/wiki/1962_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
733,1962,5,58,"British Grand Prix","1962-07-21",\N,"http://en.wikipedia.org/wiki/1962_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
734,1962,6,20,"German Grand Prix","1962-08-05",\N,"http://en.wikipedia.org/wiki/1962_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
735,1962,7,14,"Italian Grand Prix","1962-09-16",\N,"http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
736,1962,8,46,"United States Grand Prix","1962-10-07",\N,"http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
737,1962,9,56,"South African Grand Prix","1962-12-29",\N,"http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
738,1961,1,6,"Monaco Grand Prix","1961-05-14",\N,"http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
739,1961,2,39,"Dutch Grand Prix","1961-05-22",\N,"http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
740,1961,3,13,"Belgian Grand Prix","1961-06-18",\N,"http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
741,1961,4,55,"French Grand Prix","1961-07-02",\N,"http://en.wikipedia.org/wiki/1961_French_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
742,1961,5,58,"British Grand Prix","1961-07-15",\N,"http://en.wikipedia.org/wiki/1961_British_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
743,1961,6,20,"German Grand Prix","1961-08-06",\N,"http://en.wikipedia.org/wiki/1961_German_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
744,1961,7,14,"Italian Grand Prix","1961-09-10",\N,"http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
745,1961,8,46,"United States Grand Prix","1961-10-08",\N,"http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
746,1960,1,25,"Argentine Grand Prix","1960-02-07",\N,"http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
